,index,visitor_ip,average_time_per_session_per_user
43441,60024,173.248.164.166,31.0
43442,65110,182.72.136.70,31.0
43443,29820,117.194.41.133,31.0
43444,78980,45.64.222.221,31.0
43445,8347,103.227.99.181,31.0
43446,70854,203.98.112.146,31.0
43447,81273,49.204.207.55,31.0
43448,77992,43.227.246.213,31.0
43449,7537,103.10.210.182,31.0
43450,26069,115.250.115.13,31.0
43451,88262,61.16.221.250,31.0
43452,61602,180.215.239.131,31.0
43453,54731,14.139.59.139,31.0
43454,15828,106.51.177.161,31.0
43455,16145,106.51.241.238,31.0
43456,16146,106.51.241.254,31.0
43457,20944,112.110.107.108,31.0
43458,20665,111.93.138.78,31.0
43459,69136,202.38.182.160,31.0
43460,20668,111.93.141.58,31.0
43461,5621,101.222.176.56,31.0
43462,7763,103.17.128.68,31.0
43463,84017,52.8.163.87,31.0
43464,80898,49.203.137.171,31.0
43465,36788,117.221.124.218,31.0
43466,21916,112.79.37.8,31.0
43467,43680,120.63.180.6,31.0
43468,73576,223.188.209.214,31.0
43469,3838,1.39.62.197,31.0
43470,31285,117.199.212.224,31.0
43471,750,1.22.162.80,31.0
43472,52253,124.123.191.14,31.0
43473,36834,117.221.178.120,31.0
43474,5599,101.222.174.24,31.0
43475,18729,106.78.95.238,31.0
43476,25457,115.245.36.109,31.0
43477,13328,106.215.173.179,31.0
43478,69027,202.177.231.42,31.0
43479,45144,122.161.64.201,31.0
43480,4904,101.212.69.85,31.0
43481,57101,14.99.123.22,31.0
43482,9382,103.248.85.127,31.0
43483,18677,106.78.8.186,31.0
43484,83970,50.31.252.86,31.0
43485,36618,117.220.248.15,31.0
43486,72112,220.227.251.29,31.0
43487,58885,164.100.105.201,31.0
43488,44881,122.161.150.251,31.0
43489,43769,120.63.85.16,31.0
43490,56660,14.98.148.217,31.0
43491,15841,106.51.183.61,31.0
43492,59997,171.79.17.223,31.0
43493,69319,202.59.244.10,31.0
43494,36321,117.218.253.117,31.0
43495,41323,117.253.241.66,31.0
43496,22901,114.143.43.61,31.0
43497,8780,103.239.170.7,31.0
43498,75613,27.251.213.220,31.0
43499,13472,106.216.131.46,31.0
43500,32258,117.202.156.186,31.0
43501,36408,117.219.147.6,31.0
43502,54407,14.139.185.66,31.0
43503,44718,122.160.51.137,31.0
43504,81075,49.204.109.209,31.0
43505,33477,117.206.163.102,31.0
43506,33475,117.206.161.60,31.0
43507,2223,1.39.12.16,31.0
43508,56735,14.98.178.130,31.0
43509,48394,122.173.206.13,31.0
43510,25787,115.248.81.2,31.0
43511,81056,49.204.102.63,31.0
43512,67150,183.83.142.14,31.0
43513,4556,101.2.26.20,31.0
43514,3209,1.39.35.152,31.0
43515,36509,117.220.15.249,31.0
43516,3664,1.39.61.175,31.0
43517,22635,113.193.96.190,31.0
43518,57968,150.107.254.34,31.0
43519,70285,203.187.194.216,31.0
43520,12229,106.206.151.31,31.0
43521,59183,168.159.213.205,31.0
43522,87338,59.97.52.52,31.0
43523,14014,106.219.39.253,31.0
43524,27687,116.202.34.125,31.0
43525,60631,180.148.41.239,31.0
43526,34655,117.212.139.32,31.0
43527,56174,14.96.97.46,31.0
43528,13998,106.219.37.253,31.0
43529,14564,106.220.189.231,31.0
43530,52626,124.124.40.241,31.0
43531,85101,59.178.47.87,31.0
43532,49910,122.178.152.8,31.0
43533,49906,122.178.152.153,31.0
43534,90140,8.37.227.250,31.0
43535,85409,59.182.116.198,31.0
43536,13972,106.219.35.165,31.0
43537,70176,203.134.193.68,31.0
43538,12199,106.206.145.100,31.0
43539,21412,112.196.174.137,31.0
43540,41904,118.102.149.183,31.0
43541,5996,101.223.201.15,31.0
43542,50657,122.252.229.234,31.0
43543,57401,14.99.53.129,31.0
43544,81942,49.205.253.171,31.0
43545,81940,49.205.252.124,31.0
43546,73359,223.179.213.205,31.0
43547,60831,180.151.208.52,31.0
43548,7377,101.63.200.125,31.0
43549,85242,59.180.166.200,31.0
43550,14028,106.219.40.199,31.0
43551,44418,122.15.159.249,31.0
43552,41025,117.253.211.102,31.0
43553,89652,72.163.220.21,31.0
43554,27516,116.202.19.27,31.0
43555,64458,182.69.84.71,31.0
43556,66518,183.82.162.226,31.0
43557,83667,49.249.168.18,31.0
43558,34171,117.208.80.182,31.0
43559,14292,106.220.123.215,31.0
43560,14093,106.219.50.34,31.0
43561,14297,106.220.125.19,31.0
43562,10630,103.48.68.68,31.0
43563,6687,101.59.83.61,31.0
43564,621,1.187.43.74,31.0
43565,89570,70.39.187.79,31.0
43566,7296,101.63.160.253,31.0
43567,14076,106.219.49.125,31.0
43568,32040,117.201.220.240,31.0
43569,50126,122.179.135.178,31.0
43570,6699,101.59.88.213,31.0
43571,6176,101.56.28.103,31.0
43572,27363,116.202.108.17,31.0
43573,78778,45.115.104.235,31.0
43574,22171,113.19.102.187,31.0
43575,66413,183.82.109.247,31.0
43576,78789,45.115.140.206,31.0
43577,27348,116.202.102.249,31.0
43578,34554,117.211.55.95,31.0
43579,82163,49.206.112.151,31.0
43580,3438,1.39.46.216,31.0
43581,77883,43.224.156.113,31.0
43582,44415,122.15.158.213,31.0
43583,10061,103.28.157.123,31.0
43584,35839,117.216.210.19,31.0
43585,56298,14.97.173.115,31.0
43586,60182,175.100.148.48,31.0
43587,57610,141.8.143.146,31.0
43588,41166,117.253.221.241,31.0
43589,55163,14.141.169.2,31.0
43590,89452,70.39.187.142,31.0
43591,2013,1.38.23.167,31.0
43592,69779,202.91.79.194,31.0
43593,21351,112.196.150.161,31.0
43594,87488,59.98.36.187,31.0
43595,78758,45.114.62.250,31.0
43596,5878,101.222.243.171,31.0
43597,15304,106.51.121.70,31.0
43598,18664,106.78.77.90,31.0
43599,40407,117.249.114.111,31.0
43600,73515,223.186.137.47,31.0
43601,78907,45.118.17.180,31.0
43602,50872,123.136.217.189,31.0
43603,22652,113.20.19.125,31.0
43604,69667,202.83.18.72,31.0
43605,22658,113.21.66.216,31.0
43606,5851,101.222.240.218,31.0
43607,40369,117.248.74.183,31.0
43608,15413,106.51.132.105,31.0
43609,26342,115.250.43.208,31.0
43610,22016,112.79.38.26,31.0
43611,19089,106.79.77.107,31.0
43612,9412,103.249.207.22,31.0
43613,683,1.22.122.139,31.0
43614,85539,59.183.61.171,31.0
43615,1999,1.38.23.104,31.0
43616,69789,203.0.215.2,31.0
43617,88854,65.223.61.122,31.0
43618,33801,117.207.209.147,31.0
43619,10578,103.47.158.122,31.0
43620,55200,14.141.202.250,31.0
43621,41121,117.253.217.4,31.0
43622,10577,103.47.158.105,31.0
43623,55081,14.141.115.190,31.0
43624,88745,62.12.14.28,31.0
43625,26823,115.254.109.49,31.0
43626,35198,117.214.11.188,31.0
43627,66306,183.82.103.152,31.0
43628,35216,117.214.130.87,31.0
43629,66804,183.82.235.94,31.0
43630,81769,49.205.134.185,31.0
43631,35252,117.214.155.100,31.0
43632,42050,119.226.127.230,31.0
43633,1897,1.38.21.238,31.0
43634,35295,117.214.18.161,31.0
43635,53939,129.221.49.190,31.0
43636,70707,203.76.132.138,31.0
43637,29612,117.193.95.53,31.0
43638,31715,117.200.40.154,31.0
43639,35390,117.214.41.244,31.0
43640,77472,37.228.106.103,31.0
43641,517,1.187.231.239,31.0
43642,42069,119.226.171.122,31.0
43643,4286,1.39.96.149,31.0
43644,22553,113.193.50.88,31.0
43645,60195,175.100.149.182,31.0
43646,71960,220.225.2.217,31.0
43647,57902,150.107.191.77,31.0
43648,2410,1.39.13.239,31.0
43649,25654,115.248.133.132,31.0
43650,5316,101.221.134.7,31.0
43651,9274,103.245.50.150,31.0
43652,80574,49.201.86.145,31.0
43653,41811,117.255.255.86,31.0
43654,24984,115.242.243.37,31.0
43655,57261,14.99.205.2,31.0
43656,16800,106.67.151.101,31.0
43657,4950,101.212.70.4,31.0
43658,5243,101.221.133.107,31.0
43659,68396,2.50.0.149,31.0
43660,18091,106.77.60.137,31.0
43661,80577,49.201.86.28,31.0
43662,7047,101.62.184.127,31.0
43663,83421,49.248.199.9,31.0
43664,53730,125.63.98.130,31.0
43665,23585,115.115.193.98,31.0
43666,37918,117.228.88.15,31.0
43667,85673,59.88.157.219,31.0
43668,80531,49.201.63.125,31.0
43669,68703,202.142.125.41,31.0
43670,32836,117.204.23.238,31.0
43671,38543,117.237.1.241,31.0
43672,51699,123.239.183.61,31.0
43673,4502,101.0.41.100,31.0
43674,39073,117.241.162.216,31.0
43675,951,1.22.45.88,31.0
43676,30171,117.196.107.86,31.0
43677,3131,1.39.34.31,31.0
43678,17064,106.76.106.41,31.0
43679,6946,101.62.151.38,31.0
43680,38644,117.238.3.205,31.0
43681,51839,123.252.204.147,31.0
43682,30505,117.197.141.130,31.0
43683,84185,54.87.48.26,31.0
43684,46319,122.166.218.166,31.0
43685,41601,117.255.208.38,31.0
43686,23711,115.117.47.177,31.0
43687,78128,43.241.132.94,31.0
43688,17442,106.76.241.68,31.0
43689,10970,103.54.141.50,31.0
43690,53642,125.62.196.161,31.0
43691,38572,117.237.225.59,31.0
43692,39239,117.242.112.221,31.0
43693,57880,150.107.178.58,31.0
43694,90404,89.234.157.254,31.0
43695,85659,59.88.141.197,31.0
43696,45514,122.162.73.214,31.0
43697,45839,122.163.72.33,31.0
43698,67552,183.87.153.6,31.0
43699,63338,182.66.32.99,31.0
43700,812,1.22.192.116,31.0
43701,46577,122.167.232.211,31.0
43702,73941,223.223.154.134,31.0
43703,86677,59.93.135.150,31.0
43704,17081,106.76.116.250,31.0
43705,41669,117.255.234.171,31.0
43706,21075,112.110.98.170,31.0
43707,55246,14.141.248.226,31.0
43708,30383,117.196.4.255,31.0
43709,43523,120.61.49.46,31.0
43710,2773,1.39.15.83,31.0
43711,56982,14.98.64.198,31.0
43712,24778,115.241.99.195,31.0
43713,8072,103.224.145.40,31.0
43714,43406,120.60.35.82,31.0
43715,56967,14.98.59.177,31.0
43716,88054,61.1.238.223,31.0
43717,80311,49.201.112.157,31.0
43718,78122,43.241.131.42,31.0
43719,6867,101.61.125.193,31.0
43720,37512,117.224.157.194,31.0
43721,7125,101.62.213.0,31.0
43722,24243,115.184.23.175,31.0
43723,67602,183.87.226.0,31.0
43724,38434,117.234.47.59,31.0
43725,62303,182.58.120.18,31.0
43726,41591,117.255.208.133,31.0
43727,84934,59.178.131.230,31.0
43728,4426,1.39.97.29,31.0
43729,28707,116.68.80.249,31.0
43730,51602,123.238.20.86,31.0
43731,68109,196.207.66.228,31.0
43732,1145,1.23.128.91,31.0
43733,3811,1.39.62.160,31.0
43734,51605,123.238.21.27,31.0
43735,5451,101.221.136.86,31.0
43736,80257,49.200.62.145,31.0
43737,67842,188.236.201.10,31.0
43738,16725,106.67.114.220,31.0
43739,17963,106.77.214.32,31.0
43740,67305,183.83.234.18,31.0
43741,72215,223.176.10.43,31.0
43742,68921,202.160.169.7,31.0
43743,55946,14.96.202.130,31.0
43744,79278,49.14.127.148,31.0
43745,59778,170.248.46.74,31.0
43746,47715,122.171.107.10,31.0
43747,46149,122.165.116.208,31.0
43748,3152,1.39.34.68,31.0
43749,84437,59.160.207.101,31.0
43750,62079,182.19.73.249,31.0
43751,1174,1.23.139.0,31.0
43752,85594,59.184.33.116,31.0
43753,85345,59.180.51.108,31.0
43754,71249,210.212.224.103,31.0
43755,16592,106.66.56.250,31.0
43756,79732,49.15.211.23,31.0
43757,16523,106.66.244.40,31.0
43758,37155,117.222.229.115,31.0
43759,32482,117.203.209.106,31.0
43760,78495,43.250.165.67,31.0
43761,38907,117.239.89.81,31.0
43762,39302,117.242.37.233,31.0
43763,7175,101.62.234.121,31.0
43764,23104,115.111.192.212,31.0
43765,3756,1.39.61.85,31.0
43766,5126,101.219.104.199,31.0
43767,57287,14.99.217.29,31.0
43768,43462,120.61.167.21,31.0
43769,75850,27.34.247.45,31.0
43770,41441,117.254.136.254,31.0
43771,37032,117.222.116.164,31.0
43772,45688,122.163.224.115,31.0
43773,38871,117.239.53.235,31.0
43774,62596,182.64.234.232,31.0
43775,45223,122.162.111.109,31.0
43776,32460,117.203.196.243,31.0
43777,42419,120.56.132.203,31.0
43778,23631,115.117.129.108,31.0
43779,6857,101.60.255.200,31.0
43780,79848,49.15.59.35,31.0
43781,76338,27.6.34.89,31.0
43782,16627,106.66.75.48,31.0
43783,5297,101.221.134.235,31.0
43784,46916,122.168.232.172,31.0
43785,52093,123.63.72.169,31.0
43786,37257,117.222.95.0,31.0
43787,75984,27.48.161.195,31.0
43788,31131,117.199.125.243,31.0
43789,39279,117.242.202.244,31.0
43790,65318,182.72.60.138,31.0
43791,43358,120.60.191.145,31.0
43792,88302,61.2.136.132,31.0
43793,4147,1.39.80.119,31.0
43794,33129,117.205.160.216,31.0
43795,52003,123.63.210.92,31.0
43796,75926,27.4.193.80,31.0
43797,37176,117.222.249.216,31.0
43798,759,1.22.172.90,31.0
43799,5491,101.222.161.21,31.0
43800,8947,103.240.236.138,31.0
43801,17244,106.76.167.98,31.0
43802,51755,123.239.67.14,31.0
43803,75911,27.4.125.74,31.0
43804,11648,106.194.47.223,31.0
43805,5517,101.222.164.212,31.0
43806,73639,223.196.161.201,31.0
43807,51989,123.63.201.227,31.0
43808,50488,122.180.39.82,30.5
43809,77521,37.228.106.206,30.0
43810,17441,106.76.241.22,30.0
43811,10031,103.27.140.223,30.0
43812,24406,115.187.36.249,30.0
43813,80101,49.200.116.40,30.0
43814,40529,117.250.5.200,30.0
43815,69857,203.109.85.62,30.0
43816,35174,117.213.86.43,30.0
43817,81710,49.205.112.66,30.0
43818,77504,37.228.106.159,30.0
43819,69968,203.115.73.173,30.0
43820,24416,115.187.39.105,30.0
43821,24379,115.185.157.152,30.0
43822,60967,180.151.82.219,30.0
43823,67697,183.87.39.230,30.0
43824,63352,182.66.34.41,30.0
43825,19249,107.167.107.121,30.0
43826,7444,101.63.232.162,30.0
43827,75082,27.0.51.32,30.0
43828,63382,182.66.37.137,30.0
43829,83793,49.249.82.30,30.0
43830,26899,115.69.247.81,30.0
43831,35083,117.213.223.120,30.0
43832,76473,27.63.12.32,30.0
43833,38157,117.230.87.207,30.0
43834,86476,59.91.253.211,30.0
43835,69953,203.115.126.50,30.0
43836,43015,120.59.179.59,30.0
43837,76505,27.63.227.91,30.0
43838,40626,117.252.169.45,30.0
43839,73013,223.176.37.213,30.0
43840,56380,14.97.224.87,30.0
43841,5174,101.220.90.33,30.0
43842,589,1.187.250.228,30.0
43843,23991,115.118.62.253,30.0
43844,58150,150.129.179.211,30.0
43845,70348,203.187.249.243,30.0
43846,39040,117.241.142.70,30.0
43847,63036,182.65.77.106,30.0
43848,38698,117.239.128.131,30.0
43849,54290,14.139.122.242,30.0
43850,24067,115.119.118.3,30.0
43851,7304,101.63.162.92,30.0
43852,12245,106.206.154.141,30.0
43853,34545,117.211.49.196,30.0
43854,86560,59.92.228.3,30.0
43855,24086,115.119.198.162,30.0
43856,74710,223.238.212.26,30.0
43857,57212,14.99.180.100,30.0
43858,34586,117.211.82.246,30.0
43859,76824,27.97.161.132,30.0
43860,52582,124.124.178.7,30.0
43861,63325,182.66.31.166,30.0
43862,76704,27.97.113.153,30.0
43863,5110,101.215.27.141,30.0
43864,70470,203.193.146.51,30.0
43865,65334,182.72.66.58,30.0
43866,70464,203.193.142.146,30.0
43867,29416,117.193.101.214,30.0
43868,52552,124.123.98.224,30.0
43869,6142,101.56.2.142,30.0
43870,11095,103.59.67.64,30.0
43871,89632,72.141.0.132,30.0
43872,14244,106.220.107.211,30.0
43873,79783,49.15.24.229,30.0
43874,31953,117.201.17.254,30.0
43875,17871,106.77.180.90,30.0
43876,76713,27.97.117.66,30.0
43877,77611,37.228.107.107,30.0
43878,72617,223.176.170.215,30.0
43879,1644,1.38.17.136,30.0
43880,70287,203.187.195.34,30.0
43881,24133,115.160.249.166,30.0
43882,58051,150.129.126.164,30.0
43883,18072,106.77.52.2,30.0
43884,17605,106.76.59.230,30.0
43885,6034,101.56.102.75,30.0
43886,60743,180.151.164.162,30.0
43887,85913,59.89.142.86,30.0
43888,83710,49.249.26.112,30.0
43889,46496,122.167.156.221,30.0
43890,29525,117.193.223.182,30.0
43891,55755,14.96.124.4,30.0
43892,43034,120.59.188.83,30.0
43893,62771,182.65.104.82,30.0
43894,60789,180.151.184.44,30.0
43895,27025,115.98.29.219,30.0
43896,56413,14.97.247.180,30.0
43897,57972,150.107.254.56,30.0
43898,58176,150.129.237.46,30.0
43899,34991,117.213.157.138,30.0
43900,89120,70.39.184.152,30.0
43901,57733,144.36.230.193,30.0
43902,34816,117.212.3.138,30.0
43903,65602,182.73.27.146,30.0
43904,38472,117.235.225.75,30.0
43905,14517,106.220.177.152,30.0
43906,85123,59.178.62.45,30.0
43907,38515,117.236.191.178,30.0
43908,46401,122.167.106.94,30.0
43909,56755,14.98.19.193,30.0
43910,70243,203.171.243.108,30.0
43911,45876,122.164.12.238,30.0
43912,11232,104.131.215.129,30.0
43913,40726,117.253.105.27,30.0
43914,79613,49.14.88.255,30.0
43915,46747,122.168.147.105,30.0
43916,79989,49.156.66.241,30.0
43917,76897,27.97.174.214,30.0
43918,87354,59.97.78.194,30.0
43919,6049,101.56.112.12,30.0
43920,55484,14.194.243.200,30.0
43921,57135,14.99.142.212,30.0
43922,49108,122.176.133.119,30.0
43923,76412,27.62.16.245,30.0
43924,63673,182.66.8.248,30.0
43925,5697,101.222.190.123,30.0
43926,53042,124.253.87.102,30.0
43927,37372,117.223.224.52,30.0
43928,7853,103.18.167.135,30.0
43929,37369,117.223.213.168,30.0
43930,44938,122.161.181.254,30.0
43931,16740,106.67.12.26,30.0
43932,63967,182.68.235.152,30.0
43933,40089,117.247.34.167,30.0
43934,89198,70.39.185.159,30.0
43935,31091,117.198.98.199,30.0
43936,25090,115.244.249.25,30.0
43937,63679,182.66.9.174,30.0
43938,44965,122.161.196.197,30.0
43939,36455,117.220.108.210,30.0
43940,84864,59.177.41.129,30.0
43941,2546,1.39.14.204,30.0
43942,10388,103.41.198.235,30.0
43943,53041,124.253.86.255,30.0
43944,61569,180.215.220.30,30.0
43945,90307,83.110.214.166,30.0
43946,36230,117.218.154.206,30.0
43947,37491,117.224.0.57,30.0
43948,75542,27.251.115.242,30.0
43949,31058,117.198.70.61,30.0
43950,24959,115.242.231.71,30.0
43951,39637,117.244.84.234,30.0
43952,37445,117.223.72.62,30.0
43953,48614,122.174.202.240,30.0
43954,11568,106.194.21.113,30.0
43955,88582,61.3.22.57,30.0
43956,83946,5.36.3.79,30.0
43957,18933,106.79.188.153,30.0
43958,16807,106.67.154.66,30.0
43959,6792,101.60.192.48,30.0
43960,48555,122.174.119.47,30.0
43961,87569,59.99.180.222,30.0
43962,80581,49.201.88.138,30.0
43963,47464,122.169.61.238,30.0
43964,75592,27.251.184.170,30.0
43965,57326,14.99.236.228,30.0
43966,48304,122.172.95.159,30.0
43967,38095,117.230.100.246,30.0
43968,62016,182.19.27.36,30.0
43969,16548,106.66.33.230,30.0
43970,79186,49.14.105.91,30.0
43971,16535,106.66.253.103,30.0
43972,39803,117.245.80.31,30.0
43973,53242,125.16.91.6,30.0
43974,85440,59.182.179.250,30.0
43975,39818,117.246.100.112,30.0
43976,53190,125.16.25.82,30.0
43977,10934,103.53.234.20,30.0
43978,36772,117.221.108.141,30.0
43979,67296,183.83.23.226,30.0
43980,23107,115.111.200.26,30.0
43981,72176,221.135.143.44,30.0
43982,8233,103.226.3.133,30.0
43983,47905,122.171.79.187,30.0
43984,68985,202.164.60.2,30.0
43985,86301,59.91.131.9,30.0
43986,2419,1.39.13.254,30.0
43987,8251,103.226.7.238,30.0
43988,25530,115.245.9.121,30.0
43989,18847,106.79.149.223,30.0
43990,37157,117.222.23.26,30.0
43991,30108,117.195.45.239,30.0
43992,61694,180.215.59.111,30.0
43993,16115,106.51.240.70,30.0
43994,87626,59.99.236.113,30.0
43995,34249,117.210.142.247,30.0
43996,7829,103.17.86.124,30.0
43997,373,1.187.191.23,30.0
43998,37164,117.222.233.72,30.0
43999,48151,122.172.248.53,30.0
44000,25540,115.246.174.84,30.0
44001,39774,117.245.50.137,30.0
44002,11774,106.196.114.52,30.0
44003,39976,117.247.18.156,30.0
44004,75709,27.255.149.37,30.0
44005,84884,59.177.66.202,30.0
44006,5614,101.222.175.65,30.0
44007,84887,59.177.68.212,30.0
44008,42284,119.82.121.94,30.0
44009,37501,117.224.129.34,30.0
44010,26031,115.250.109.22,30.0
44011,80501,49.201.47.111,30.0
44012,4252,1.39.9.59,30.0
44013,85542,59.184.133.36,30.0
44014,69725,202.88.242.95,30.0
44015,86801,59.93.90.234,30.0
44016,15306,106.51.122.134,30.0
44017,26434,115.250.58.245,30.0
44018,86303,59.91.135.90,30.0
44019,61176,180.215.107.108,30.0
44020,63477,182.66.44.96,30.0
44021,61180,180.215.11.103,30.0
44022,42966,120.59.154.79,30.0
44023,17178,106.76.151.65,30.0
44024,83835,49.32.0.185,30.0
44025,83844,49.32.0.210,30.0
44026,4816,101.212.68.135,30.0
44027,37861,117.228.32.156,30.0
44028,37860,117.228.31.38,30.0
44029,87802,60.243.232.236,30.0
44030,69598,202.78.170.136,30.0
44031,54234,14.139.109.130,30.0
44032,46922,122.168.234.205,30.0
44033,81235,49.204.187.250,30.0
44034,31651,117.200.239.62,30.0
44035,26639,115.250.91.76,30.0
44036,17337,106.76.20.227,30.0
44037,17330,106.76.2.190,30.0
44038,62551,182.64.191.224,30.0
44039,55923,14.96.193.173,30.0
44040,12038,106.204.33.252,30.0
44041,31659,117.200.242.220,30.0
44042,18266,106.78.13.234,30.0
44043,39341,117.242.95.40,30.0
44044,29681,117.194.133.122,30.0
44045,84937,59.178.133.137,30.0
44046,17290,106.76.181.218,30.0
44047,112,1.186.41.40,30.0
44048,80217,49.200.245.237,30.0
44049,18292,106.78.167.45,30.0
44050,46907,122.168.227.81,30.0
44051,75213,27.107.0.254,30.0
44052,84962,59.178.150.9,30.0
44053,87795,60.243.221.202,30.0
44054,30910,117.198.199.101,30.0
44055,4028,1.39.63.247,30.0
44056,72883,223.176.24.69,30.0
44057,31517,117.200.146.196,30.0
44058,35991,117.217.105.173,30.0
44059,35999,117.217.110.181,30.0
44060,39532,117.244.25.210,30.0
44061,2149,1.39.11.160,30.0
44062,75459,27.124.34.254,30.0
44063,5782,101.222.233.108,30.0
44064,36034,117.217.15.50,30.0
44065,44800,122.161.102.84,30.0
44066,3276,1.39.35.5,30.0
44067,31484,117.200.124.133,30.0
44068,67538,183.87.135.48,30.0
44069,79000,45.64.239.161,30.0
44070,42363,12.145.88.34,30.0
44071,210,1.187.111.24,30.0
44072,24895,115.242.200.235,30.0
44073,63591,182.66.57.116,30.0
44074,47328,122.169.220.244,30.0
44075,62310,182.58.191.212,30.0
44076,15591,106.51.136.232,30.0
44077,35912,117.216.251.42,30.0
44078,30988,117.198.32.167,30.0
44079,26337,115.250.42.75,30.0
44080,44686,122.160.41.192,30.0
44081,35806,117.216.181.9,30.0
44082,62365,182.59.199.238,30.0
44083,44714,122.160.50.202,30.0
44084,45551,122.162.97.75,30.0
44085,47143,122.169.133.171,30.0
44086,62351,182.59.174.252,30.0
44087,55599,14.195.222.30,30.0
44088,57090,14.99.115.38,30.0
44089,47187,122.169.149.219,30.0
44090,35868,117.216.229.82,30.0
44091,20600,111.92.76.1,30.0
44092,56105,14.96.61.78,30.0
44093,31569,117.200.186.106,30.0
44094,29760,117.194.227.175,30.0
44095,77983,43.227.20.189,30.0
44096,9787,103.252.27.183,30.0
44097,32498,117.203.215.15,30.0
44098,6689,101.59.84.165,30.0
44099,88367,61.2.48.116,30.0
44100,33752,117.207.161.50,30.0
44101,83550,49.248.62.126,30.0
44102,27984,116.203.112.211,30.0
44103,87232,59.97.156.78,30.0
44104,22007,112.79.38.232,30.0
